avtocod;enodebid;cellid;cellname;band;azimuth;hbw;power;tilt;nc_latitude;nc_longitude;height;eventtime;neighbour;latitude;longitude;altitude;h3_15;servingcellrsrp;servingcellrsrq
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:11:17.284000;1;53.202892541885376;50.11218309402466;0.0;644305104422327173;-60.0;-8.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:17.298000;1;53.12883138656616;49.948182106018066;993.0;644305108481617123;-107.0;-13.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:11:17.820000;1;53.19956660270691;50.10484457015991;0.0;644305104434010477;-79.0;-10.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:17.836000;1;53.20111155509949;50.107762813568115;0.0;644305104434292974;-91.0;-10.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:11:17.872000;1;53.20225954055786;50.11284828186035;0.0;644305104422318132;-79.0;-6.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:11:20.895000;1;53.203139305114746;50.11332035064697;978.0;644305104422355273;-96.0;-11.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:22.343000;1;53.130483627319336;49.947495460510254;996.0;644305108481741505;-111.0;-15.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:11:22.954000;1;53.19954514503479;50.10488748550415;0.0;644305104434010441;-85.0;-11.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:11:24.697000;1;53.20011377334595;50.105531215667725;0.0;644305104435261609;-116.0;-13.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:27.650000;1;53.20025324821472;50.10656118392944;1072.0;644305104434244852;-100.0;-14.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:11:32.804000;1;53.20283889770508;50.11207580566406;0.0;644305104422326498;-64.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:32.813000;1;53.20025324821472;50.10656118392944;1072.0;644305104434244852;-99.0;-15.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:33.139000;1;53.126020431518555;49.96938228607178;986.0;644305108422629147;-109.0;-14.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:11:33.168000;1;53.19959878921509;50.104801654815674;0.0;644305104435258756;-80.0;-8.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:11:38.280000;1;53.19962024688721;50.104801654815674;0.0;644305104435258796;-80.0;-9.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:39.306000;1;53.132994174957275;49.95663642883301;954.0;644305108484822642;-115.0;-14.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:11:42.689000;1;53.20283889770508;50.11207580566406;0.0;644305104422326498;-58.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:11:43.408000;1;53.19956660270691;50.10497331619263;0.0;644305104434010918;-83.0;-9.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:43.659000;1;53.13310146331787;49.95682954788208;954.0;644305108484876610;-116.0;-19.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:43.967000;1;53.12639594078064;49.97380256652832;986.0;644305108423595038;-108.0;-13.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:46.609000;1;53.20083260536194;50.10746240615845;79.0;644305104434248390;-103.0;-8.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:11:54.236000;1;53.126760721206665;49.97802972793579;986.0;644305108426302338;-110.0;-14.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:11:56.631000;1;53.20057511329651;50.104265213012695;0.0;644305104435266408;-105.0;-10.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:12:04.650000;1;53.202688694000244;50.1121187210083;0.0;644305104422328242;-64.0;-5.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:12:12.614000;1;53.202688694000244;50.1121187210083;0.0;644305104422328242;-69.0;-6.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:13.773000;1;53.13513994216919;49.968695640563965;1087.0;644305108385007370;-111.0;-11.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:18.805000;1;53.135021924972534;49.970691204071045;992.0;644305108384881433;-97.0;-11.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:18.884000;1;53.13529014587402;49.97081995010376;1099.0;644305108385047189;-109.0;-11.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:23.950000;1;53.13507556915283;49.97283697128296;993.0;644305108384922338;-97.0;-11.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:26.538000;1;53.13471078872681;49.976184368133545;1010.0;644305108385837104;-115.0;-11.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:26.758000;1;53.20097208023071;50.106754302978516;0.0;644305104434236097;-106.0;-9.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:27.204000;1;53.20050001144409;50.10722637176514;0.0;644305104434246942;-110.0;-9.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:28.039000;1;53.13556909561157;49.97463941574097;1119.0;644305108385217198;-109.0;-11.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:28.793000;1;53.13468933105469;49.97637748718262;1010.0;644305108385838965;-119.0;-18.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:29.053000;1;53.13512921333313;49.974961280822754;994.0;644305108385842018;-97.0;-10.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:29.261000;1;53.13460350036621;49.97730016708374;1011.0;644305108385700128;-116.0;-14.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:29.838000;1;53.20086479187012;50.1076340675354;79.0;644305104434293937;-102.0;-10.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:31.805000;1;53.20050001144409;50.10722637176514;0.0;644305104434246942;-112.0;-10.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:32.878000;1;53.2023024559021;50.112547874450684;0.0;644305104422320562;-72.0;-9.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:33.162000;1;53.135719299316406;49.97678518295288;1131.0;644305108388765109;-109.0;-11.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:34.188000;1;53.13520431518555;49.978169202804565;996.0;644305108388753618;-96.0;-11.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:34.317000;1;53.2032036781311;50.11340618133545;74.0;644305104422357747;-113.0;-15.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:34.393000;1;53.13458204269409;49.97751474380493;1011.0;644305108385699922;-113.0;-13.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:35.077000;1;53.20050001144409;50.10722637176514;0.0;644305104434246942;-106.0;-8.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:36.569000;1;53.2032036781311;50.11340618133545;74.0;644305104422357747;-117.0;-16.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:39.489000;1;53.13458204269409;49.97981071472168;905.0;644305108388622429;-101.0;-7.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:39.507000;1;53.135236501693726;49.97931718826294;997.0;644305108388553893;-96.0;-11.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:39.522000;1;53.13439965248108;49.97959613800049;1011.0;644305108388623629;-114.0;-14.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:39.731000;1;53.19957733154297;50.10490894317627;0.0;644305104435258496;-74.0;-8.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:41.631000;1;53.20136904716492;50.10737657546997;0.0;644305104434285996;-86.0;-10.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:42.983000;1;53.20136904716492;50.10737657546997;0.0;644305104434285996;-88.0;-10.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:44.583000;1;53.1343674659729;49.98199939727783;902.0;644305108387719765;-101.0;-7.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:44.621000;1;53.135279417037964;49.98146295547485;998.0;644305108388657925;-97.0;-12.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:44.633000;1;53.134217262268066;49.981698989868164;1012.0;644305108387719339;-114.0;-13.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:44.865000;1;53.19954514503479;50.10495185852051;0.0;644305104434010217;-72.0;-6.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:47.994000;1;53.20077896118164;50.10733366012573;79.0;644305104434245993;-101.0;-10.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:12:49.750000;1;53.13533306121826;49.98360872268677;999.0;644305108387514881;-97.0;-11.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:49.795000;1;53.134034872055054;49.98380184173584;1012.0;644305108387583400;-115.0;-14.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:51.180000;1;53.133262395858765;49.983694553375244;987.0;644305108425137005;-108.0;-13.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:53.101000;1;53.20077896118164;50.10733366012573;79.0;644305104434245993;-99.0;-9.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:53.314000;1;53.19962024688721;50.10493040084839;0.0;644305104435258394;-81.0;-9.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:12:53.762000;1;53.13384175300598;49.9858832359314;1013.0;644305108387605605;-117.0;-14.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:55.580000;1;53.20050001144409;50.10722637176514;0.0;644305104434246942;-113.0;-8.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:57.166000;1;53.132779598236084;49.985926151275635;997.0;644305108425157123;-83.0;-8.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:12:58.450000;1;53.19957733154297;50.10484457015991;0.0;644305104435258776;-81.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:00.698000;1;53.20051074028015;50.107269287109375;0.0;644305104434246694;-107.0;-7.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:01.229000;1;53.2013475894928;50.10523080825806;0.0;644305104435185282;-102.0;-9.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:02.267000;1;53.13215732574463;49.98775005340576;997.0;644305108425030922;-86.0;-9.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:13:02.329000;1;53.20037126541138;50.106282234191895;0.0;644305104434259458;-94.0;-10.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:13:02.614000;1;53.13185691833496;49.98779296875;991.0;644305108425025125;-97.0;-11.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:03.580000;1;53.19960951805115;50.10495185852051;0.0;644305104435258614;-82.0;-11.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:13:04.045000;1;53.2013475894928;50.10523080825806;0.0;644305104435185282;-103.0;-13.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:13:06.768000;1;53.130505084991455;49.99058246612549;988.0;644305108445177985;-120.0;-16.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:07.374000;1;53.131524324417114;49.98961687088013;997.0;644305108445311233;-85.0;-8.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:10.862000;1;53.20146560668945;50.1066255569458;0.0;644305104430247345;-113.0;-9.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:12.469000;1;53.13090205192566;49.991440773010254;998.0;644305108445182602;-85.0;-9.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:13:16.675000;1;53.12990427017212;49.992642402648926;990.0;644305108445274990;-97.0;-12.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:17.584000;1;53.130269050598145;49.9932861328125;998.0;644305108444277893;-85.0;-9.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:20.193000;1;53.12964677810669;49.995131492614746;998.0;644305108444144010;-85.0;-9.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:13:21.770000;1;53.20297837257385;50.11282682418823;0.0;644305104422312556;-96.0;-10.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:13:33.532000;1;53.20333242416382;50.113534927368164;99.0;644305104422362379;-66.0;-12.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:33.639000;1;53.125548362731934;49.997127056121826;0.0;644305108416674076;-91.0;-7.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:13:35.276000;1;53.20077896118164;50.10761260986328;79.0;644305104434246184;-97.0;-10.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:38.760000;1;53.125548362731934;49.997127056121826;0.0;644305108416674076;-93.0;-7.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:13:42.983000;1;53.20333242416382;50.113534927368164;99.0;644305104422362379;-77.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:43.876000;1;53.20031762123108;50.10645389556885;0.0;644305104434244978;-91.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:49.018000;1;53.20146560668945;50.1066255569458;0.0;644305104430247345;-91.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:13:52.209000;1;53.199427127838135;50.10482311248779;0.0;644305104434010504;-80.0;-8.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:13:53.333000;1;53.201197385787964;50.108299255371094;0.0;644305104434267425;-110.0;-9.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:13:56.452000;1;53.202903270721436;50.11233329772949;0.0;644305104422327024;-72.0;-8.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:13:56.656000;1;53.120763301849365;50.00004529953003;989.0;644305104564917124;-105.0;-12.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:13:56.801000;1;53.20136904716492;50.10791301727295;0.0;644305104434284315;-99.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:01.600000;1;53.199652433395386;50.104994773864746;0.0;644305104435258600;-75.0;-7.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:14:01.770000;1;53.11966896057129;50.000367164611816;989.0;644305104565028740;-107.0;-14.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:02.105000;1;53.20195913314819;50.109007358551025;0.0;644305104430278545;-91.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:14:03.630000;1;53.119046688079834;49.99998092651367;1012.0;644305104564990896;-115.0;-16.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:04.005000;1;53.11906814575195;50.00047445297241;990.0;644305104565623574;-97.0;-11.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:14:06.950000;1;53.1183922290802;50.00060319900513;988.0;644305104565603419;-109.0;-15.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:08.409000;1;53.20274233818054;50.11192560195923;71.0;644305104422327620;-65.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:14:08.756000;1;53.11772704124451;50.00019550323486;981.0;644305104565459187;-113.0;-16.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:09.086000;1;53.117802143096924;50.00075340270996;989.0;644305104565609748;-97.0;-12.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:14.199000;1;53.116536140441895;50.00103235244751;989.0;644305104565554483;-96.0;-10.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:14:17.329000;1;53.20352554321289;50.113770961761475;0.0;644305104422362018;-63.0;-8.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:19.384000;1;53.115270137786865;50.00128984451294;988.0;644305104569550644;-98.0;-10.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:24.515000;1;53.113993406295776;50.00156879425049;988.0;644305104569368886;-97.0;-9.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:27.808000;1;53.11967968940735;50.007877349853516;0.0;644305104564803345;-91.0;-7.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:28.923000;1;53.11257719993591;50.00028133392334;802.0;644305104569143381;-102.0;-14.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:29.633000;1;53.11273813247681;50.00184774398804;987.0;644305104569434779;-97.0;-11.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:14:31.021000;1;53.20303201675415;50.11057376861572;72.0;644305104422437009;-83.0;-10.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:14:31.290000;1;53.20081114768982;50.106518268585205;80.0;644305104434233628;-98.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:32.949000;1;53.11119318008423;49.998886585235596;0.0;644305104569221891;-89.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:38.051000;1;53.10959458351135;49.99802827835083;0.0;644305104569765995;-90.0;-7.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:39.079000;1;53.110066652297974;49.99950885772705;801.0;644305104569802091;-100.0;-12.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:43.183000;1;53.10847878456116;49.9972128868103;0.0;644305104569848373;-90.0;-7.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:14:46.289000;1;53.202420473098755;50.111517906188965;69.0;644305104422323277;-51.0;-6.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:48.283000;1;53.10760974884033;49.99654769897461;0.0;644305104569851956;-92.0;-7.75
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:14:51.441000;1;53.202399015426636;50.111496448516846;69.0;644305104422323265;-56.0;-5.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:53.409000;1;53.1068480014801;49.995431900024414;0.0;644305110824822080;-91.0;-7.25
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:14:54.886000;1;53.10715913772583;49.995388984680176;1029.0;644305110824823556;-91.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:14:58.524000;1;53.1059467792511;49.99382257461548;0.0;644305110824849427;-91.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:03.636000;1;53.10460567474365;49.99281406402588;0.0;644305110824441013;-107.0;-11.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:03.649000;1;53.104573488235474;49.9922776222229;0.0;644305110824436053;-92.0;-7.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:15:08.657000;1;53.200435638427734;50.106046199798584;0.0;644305104434258081;-100.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:08.757000;1;53.200435638427734;50.106046199798584;0.0;644305104434258081;-105.0;-11.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:08.777000;1;53.104004859924316;49.991419315338135;0.0;644305110824387392;-93.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:13.880000;1;53.10321092605591;49.9898099899292;0.0;644305110824598861;-105.0;-9.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:23.840000;1;53.10134410858154;49.98528242111206;0.0;644305110814905459;-82.0;-7.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:28.930000;1;53.10110807418823;49.98455286026001;0.0;644305110814903387;-83.0;-7.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:15:29.308000;1;53.100045919418335;49.98380184173584;1017.5;644305110814597131;-121.5;-12.0
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:15:31.766000;1;53.09998154640198;49.983673095703125;1018.0;644305110814597506;-120.0;-11.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:34.065000;1;53.10062527656555;49.982922077178955;0.0;644305110814605536;-98.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:15:35.930000;1;53.100517988204956;49.98249292373657;1014.0;644305110814608814;-109.0;-13.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:15:37.664000;1;53.099809885025024;49.98335123062134;1019.0;644305110814446341;-123.0;-12.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:38.981000;1;53.100281953811646;49.981420040130615;988.0;644305110814577966;-108.0;-10.25
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:39.240000;1;53.20146560668945;50.1066255569458;0.0;644305104430247345;-97.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:15:40.682000;1;53.09896230697632;49.98172044754028;1025.0;644305110814629139;-123.0;-12.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:44.337000;1;53.100024461746216;49.9793815612793;0.0;644305110822410538;-96.0;-7.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:44.626000;1;53.10383319854736;49.99111890792847;0.0;644305110824386986;-94.0;-7.75
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:15:46.425000;1;53.09810400009155;49.98006820678711;1030.0;644305110826400179;-124.0;-13.25
63;333333;11;33333311;LTE1800;70;68;42.9;5;53.20194444;50.10944444;21;2025-10-16T11:15:49.057000;1;53.09923052787781;49.977922439575195;994.0;644305110822376515;-72.0;-9.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:49.738000;1;53.09938073158264;49.975411891937256;0.0;644305110827439713;-96.0;-7.75
63;333333;13;33333313;LTE1800;215;68;42.9;3;53.20194444;50.10944444;21;2025-10-16T11:15:51.457000;1;53.20026397705078;50.10656118392944;0.0;644305104434244633;-101.0;-19.75
63;333333;31;33333331;LTE2100;70;68;43.0;5;53.20194444;50.10944444;21;2025-10-16T11:15:51.671000;1;53.20213079452515;50.10915756225586;973.0;644305104430277251;-104.0;-12.25
63;333333;33;33333333;LTE2100;215;68;44.8;3;53.20194444;50.10944444;21;2025-10-16T11:15:52.733000;1;53.20026397705078;50.10656118392944;0.0;644305104434244633;-97.0;-19.75
